Income,EmploymentType,LoanAmount,CreditScore,Age,LoanDuration,NumberPreviousDefaults,CollateralInformation,MaritalStatus,Dependents,LoanRepaymentHistory,LoanApproval
48460.0,Salaried,21873.0,705.0,32,75.0,1,Yes,Single,2,Average,1
30855.0,Unemployed,9947.0,766.0,39,110.0,0,Yes,Single,2,Average,0
37547.0,Self-Employed,16752.0,428.0,54,54.0,1,Yes,Single,5,,1
54697.0,Unemployed,25540.0,522.0,69,113.0,2,Yes,Married,0,Average,0
51947.0,Self-Employed,16412.0,543.0,59,48.0,3,No,Married,5,Good,0
62095.0,Unemployed,8658.0,725.0,29,20.0,0,Yes,Divorced,1,Good,0
40992.0,Unemployed,38061.0,653.0,64,54.0,0,Yes,Single,5,Good,0
50864.0,Unemployed,18664.0,625.0,66,20.0,1,Yes,Single,0,Good,0
39922.0,Self-Employed,10691.0,302.0,59,19.0,0,No,Married,0,Poor,0
60592.0,Self-Employed,21370.0,778.0,55,107.0,0,Yes,Single,0,Good,1
67861.0,Unemployed,19315.0,380.0,35,97.0,0,No,Single,1,Good,0
57250.0,Self-Employed,7668.0,343.0,62,31.0,0,Yes,Married,5,Good,0
65918.0,Unemployed,20747.0,454.0,52,102.0,0,Yes,Married,2,,0
50487.0,Self-Employed,27870.0,835.0,47,13.0,0,No,Single,0,Average,1
62084.0,Unemployed,18137.0,398.0,41,38.0,0,Yes,Married,3,Poor,0
51131.0,Salaried,3518.0,696.0,59,87.0,0,Yes,Married,3,Good,1
34626.0,Salaried,22735.0,470.0,47,40.0,2,Yes,,4,Good,0
53701.0,Unemployed,24823.0,447.0,31,90.0,0,Yes,Single,4,Good,0
35071.0,Self-Employed,15309.0,422.0,23,106.0,0,Yes,Married,4,Good,0
85087.0,Unemployed,15368.0,411.0,20,13.0,0,Yes,Married,0,Average,0
,Salaried,38063.0,429.0,33,8.0,0,Yes,Single,2,Poor,0
59676.0,Salaried,14734.0,367.0,24,114.0,3,Yes,Married,3,Good,0
49814.0,Unemployed,11025.0,844.0,69,65.0,2,Yes,Married,3,Good,0
31496.0,Salaried,20201.0,585.0,31,64.0,0,No,Single,5,Average,0
21522.0,Unemployed,24599.0,304.0,26,59.0,0,Yes,Married,5,Good,0
61235.0,Salaried,24259.0,417.0,32,55.0,0,Yes,Married,4,Average,0
73240.0,Self-Employed,255.0,529.0,38,85.0,0,Yes,Married,1,Good,0
38978.0,Self-Employed,14714.0,459.0,52,72.0,0,Yes,Single,3,Good,0
25150.0,Self-Employed,29223.0,593.0,19,24.0,0,Yes,Married,4,Good,0
45123.0,Unemployed,22614.0,485.0,44,78.0,0,No,Single,1,Good,0
35943.0,Unemployed,10114.0,523.0,19,82.0,0,No,Married,4,Average,0
40245.0,Self-Employed,29939.0,451.0,52,19.0,0,,Married,1,Good,0
,Self-Employed,27719.0,,35,49.0,0,No,Married,0,Good,0
49243.0,Self-Employed,17627.0,,31,96.0,0,No,Married,1,Poor,1
37557.0,Salaried,27036.0,427.0,37,77.0,0,No,Single,5,Good,0
58828.0,Self-Employed,35998.0,650.0,35,21.0,0,No,Single,5,Good,1
60003.0,Salaried,11565.0,446.0,27,10.0,0,Yes,Married,5,Poor,0
44944.0,Self-Employed,24444.0,584.0,42,72.0,0,Yes,Single,1,Good,0
52069.0,Unemployed,35888.0,768.0,19,59.0,0,Yes,Married,4,Average,0
57808.0,Self-Employed,25224.0,517.0,42,116.0,1,Yes,Married,1,Good,0
,Salaried,13965.0,735.0,50,66.0,2,No,Married,0,Poor,1
50609.0,Self-Employed,21911.0,444.0,53,113.0,0,Yes,Single,1,Good,0
71489.0,Salaried,30959.0,576.0,48,30.0,0,Yes,Married,0,Good,1
58740.0,Self-Employed,11874.0,359.0,31,57.0,1,No,Single,3,Poor,0
43240.0,Salaried,19759.0,674.0,18,22.0,0,Yes,Divorced,4,Good,1
43330.0,Salaried,18052.0,703.0,63,72.0,0,No,Married,0,Good,1
41629.0,Self-Employed,14949.0,413.0,33,27.0,0,Yes,Married,0,Good,0
59482.0,Self-Employed,21932.0,794.0,63,62.0,0,Yes,Married,2,Good,1
40659.0,Unemployed,19194.0,635.0,69,45.0,0,Yes,Single,0,Good,0
43627.0,Unemployed,25147.0,584.0,20,27.0,0,Yes,Married,4,Good,0
65870.0,Unemployed,29128.0,428.0,52,17.0,0,Yes,Married,2,Good,0
52874.0,Salaried,9817.0,614.0,58,64.0,0,Yes,Single,2,Poor,1
67978.0,Salaried,20540.0,370.0,23,114.0,0,Yes,Divorced,0,Average,0
61971.0,Unemployed,19575.0,644.0,42,28.0,0,Yes,Married,4,Poor,0
32350.0,Unemployed,21627.0,397.0,30,52.0,1,No,Divorced,4,Good,0
48468.0,Self-Employed,19876.0,599.0,51,31.0,0,,Married,4,Good,0
64849.0,Unemployed,12155.0,475.0,25,99.0,0,Yes,Single,3,Good,0
,Salaried,31638.0,374.0,38,53.0,0,Yes,Married,1,Good,0
56296.0,Self-Employed,35046.0,442.0,51,118.0,1,No,Single,0,Good,0
49411.0,Unemployed,24375.0,322.0,21,34.0,0,No,Married,1,Average,0
23678.0,Unemployed,24785.0,480.0,42,15.0,0,No,Single,3,Average,0
51795.0,Unemployed,21048.0,344.0,32,72.0,0,No,Married,0,Good,0
37438.0,Self-Employed,27754.0,768.0,21,80.0,1,Yes,Single,0,Good,0
32485.0,Self-Employed,455.0,391.0,62,119.0,1,Yes,Single,1,Good,0
50137.0,Self-Employed,19969.0,568.0,29,106.0,2,Yes,,0,Good,0
21037.0,Unemployed,15419.0,333.0,49,107.0,0,No,Married,0,Good,0
,Self-Employed,21167.0,663.0,49,78.0,0,Yes,Single,2,Poor,0
88268.0,Self-Employed,28741.0,432.0,45,47.0,0,Yes,Single,4,Good,0
59753.0,Self-Employed,20152.0,681.0,30,55.0,0,No,Single,2,Good,1
36779.0,Self-Employed,17116.0,576.0,48,21.0,1,No,Single,0,Average,0
71062.0,Salaried,8774.0,455.0,31,55.0,0,No,Divorced,2,Poor,0
35119.0,Unemployed,19126.0,686.0,37,47.0,0,Yes,Married,0,Average,0
41695.0,Self-Employed,25378.0,834.0,35,10.0,2,Yes,Single,3,Good,0
32767.0,Salaried,13271.0,499.0,46,29.0,0,Yes,Single,1,Good,0
53841.0,Salaried,3973.0,574.0,23,67.0,0,Yes,Single,2,Average,0
70529.0,Unemployed,38194.0,800.0,49,48.0,0,Yes,Single,5,Average,0
35015.0,Unemployed,22681.0,758.0,46,120.0,2,Yes,,3,Poor,0
19093.0,Self-Employed,18227.0,349.0,60,61.0,2,No,Single,4,Good,0
66365.0,Unemployed,31128.0,831.0,19,116.0,0,Yes,Single,2,Average,0
73307.0,Unemployed,21132.0,391.0,40,,3,Yes,Single,5,Good,0
20074.0,Unemployed,30656.0,755.0,36,10.0,2,No,Married,4,Good,0
56901.0,Unemployed,29971.0,638.0,48,29.0,1,Yes,Single,3,,0
53398.0,Self-Employed,9804.0,352.0,68,87.0,2,Yes,Married,3,Good,0
38188.0,Salaried,23680.0,795.0,22,68.0,0,Yes,Married,3,Good,0
29085.0,Unemployed,33802.0,,36,40.0,1,Yes,Married,0,Good,0
64876.0,Salaried,12011.0,580.0,51,66.0,0,No,Single,1,Average,0
52686.0,Salaried,12109.0,589.0,27,109.0,1,Yes,Married,4,Average,0
53816.0,Salaried,13462.0,372.0,42,50.0,0,Yes,Married,2,Good,0
40673.0,Unemployed,27123.0,436.0,19,11.0,1,No,Divorced,4,Average,0
37971.0,Unemployed,22275.0,692.0,28,41.0,3,Yes,Married,3,Good,0
13175.0,Self-Employed,4514.0,507.0,67,113.0,0,No,Single,0,Good,0
46580.0,Unemployed,22728.0,559.0,48,93.0,4,Yes,Divorced,3,Poor,0
71582.0,Unemployed,17985.0,562.0,32,102.0,0,No,Married,3,Good,0
36646.0,Unemployed,19102.0,804.0,26,110.0,0,Yes,Single,2,Good,0
27164.0,Salaried,13304.0,849.0,40,19.0,0,Yes,Single,4,Average,0
56535.0,Self-Employed,22786.0,502.0,36,38.0,1,,Divorced,2,Good,0
59301.0,Salaried,28404.0,646.0,26,12.0,0,No,Single,0,Good,1
,Self-Employed,14864.0,351.0,52,6.0,0,Yes,Married,0,Average,0
44769.0,Unemployed,6540.0,655.0,38,101.0,0,Yes,Married,5,Average,0
53959.0,Unemployed,17575.0,,26,113.0,0,Yes,Married,2,Good,0
47667.0,Salaried,26050.0,662.0,45,23.0,0,No,Single,2,Poor,1
,Salaried,16632.0,,63,89.0,2,No,Married,1,Good,0
86559.0,Salaried,8020.0,677.0,68,67.0,1,Yes,Married,4,Good,1
24363.0,Self-Employed,26106.0,711.0,24,13.0,1,Yes,Divorced,3,Good,0
68446.0,Salaried,31323.0,441.0,33,111.0,0,Yes,Single,5,Good,0
51579.0,Unemployed,20160.0,557.0,33,106.0,4,No,Single,5,Poor,0
70823.0,Self-Employed,7154.0,336.0,50,71.0,0,Yes,Single,5,Average,0
,Self-Employed,17457.0,344.0,21,87.0,0,Yes,Single,1,,0
50917.0,Unemployed,21212.0,345.0,21,51.0,0,No,Divorced,3,Good,0
61400.0,Salaried,13522.0,600.0,56,97.0,0,Yes,Single,2,Good,0
44088.0,Salaried,24667.0,587.0,57,57.0,0,Yes,Single,4,Average,0
38385.0,Unemployed,12740.0,568.0,34,119.0,1,Yes,Married,4,Good,0
62163.0,Unemployed,20205.0,361.0,54,13.0,0,Yes,Single,1,Poor,0
37335.0,Unemployed,18173.0,541.0,56,25.0,0,No,Single,5,Good,0
59636.0,Unemployed,24927.0,653.0,69,117.0,0,Yes,Married,1,Good,0
50461.0,Self-Employed,19886.0,370.0,46,39.0,4,Yes,Single,5,,0
15058.0,Self-Employed,18428.0,712.0,69,41.0,0,Yes,Married,5,Poor,0
41384.0,Salaried,13577.0,360.0,53,,0,No,Married,0,Good,0
55023.0,Self-Employed,20278.0,751.0,55,27.0,0,Yes,Single,2,Good,1
43910.0,Self-Employed,17918.0,692.0,56,65.0,0,Yes,Married,2,Poor,1
,Self-Employed,13036.0,828.0,67,38.0,0,Yes,Married,4,Average,1
69811.0,Unemployed,21276.0,,54,28.0,0,Yes,Single,4,Average,0
52541.0,Self-Employed,22912.0,490.0,69,116.0,0,No,Married,0,Average,0
56656.0,Salaried,17293.0,377.0,52,28.0,0,No,Married,5,Poor,0
42901.0,Self-Employed,27453.0,824.0,24,16.0,0,No,Married,1,Good,1
57972.0,Unemployed,22112.0,600.0,44,83.0,0,Yes,Married,2,Good,0
77522.0,Self-Employed,9729.0,316.0,45,105.0,2,Yes,Single,1,Good,0
38974.0,Salaried,30699.0,733.0,39,20.0,0,No,Married,0,Average,0
75005.0,Self-Employed,26136.0,342.0,31,87.0,0,Yes,Single,3,Good,0
55978.0,Salaried,28015.0,367.0,24,68.0,0,No,Married,0,Good,0
36959.0,Unemployed,23204.0,679.0,54,101.0,0,Yes,Married,0,Average,0
,Salaried,1298.0,511.0,39,20.0,2,,Single,4,Good,0
55875.0,Salaried,28741.0,502.0,22,118.0,0,Yes,Single,2,Poor,0
60147.0,Unemployed,20486.0,408.0,19,77.0,0,Yes,Divorced,3,Good,0
45960.0,Salaried,22826.0,583.0,44,102.0,0,Yes,Single,5,Average,0
38055.0,Self-Employed,24323.0,524.0,38,47.0,0,Yes,Single,0,Good,0
52517.0,Self-Employed,35490.0,417.0,55,114.0,2,Yes,Single,4,Good,0
73722.0,Salaried,15630.0,639.0,32,78.0,0,Yes,Married,0,Good,1
45355.0,Self-Employed,15837.0,580.0,38,,0,No,Single,4,Good,0
49599.0,Self-Employed,13192.0,790.0,27,112.0,1,Yes,Married,1,Average,1
71845.0,Unemployed,11440.0,318.0,40,97.0,1,No,Married,0,Average,0
45495.0,Salaried,11588.0,,56,40.0,0,Yes,Single,1,Good,0
57654.0,Self-Employed,5186.0,768.0,22,68.0,0,Yes,Married,2,Good,1
63160.0,Salaried,23413.0,441.0,18,50.0,0,Yes,Single,4,Poor,0
47048.0,Salaried,35902.0,762.0,30,68.0,1,No,Single,4,Good,1
54648.0,Self-Employed,36413.0,597.0,38,,1,Yes,Married,4,Poor,0
59917.0,Unemployed,13181.0,769.0,43,109.0,1,No,Single,0,Good,0
43986.0,Unemployed,17823.0,672.0,67,30.0,1,Yes,Married,5,Good,0
62236.0,Salaried,29867.0,,62,117.0,0,No,Married,2,Good,0
41795.0,Unemployed,23459.0,737.0,38,56.0,0,No,Single,0,Good,0
39874.0,Self-Employed,21076.0,742.0,35,87.0,0,No,Divorced,5,Poor,0
27094.0,Self-Employed,17946.0,755.0,54,93.0,2,Yes,Married,4,Average,0
42448.0,Unemployed,29426.0,547.0,62,61.0,0,No,Single,0,Average,0
,Unemployed,11416.0,441.0,49,58.0,0,Yes,Married,2,Average,0
43987.0,Salaried,23847.0,701.0,53,58.0,0,No,Divorced,5,Average,1
59180.0,Unemployed,22759.0,521.0,34,105.0,1,Yes,Married,4,Average,0
24115.0,Salaried,20347.0,483.0,52,50.0,1,Yes,Married,1,Average,0
20380.0,Self-Employed,26302.0,663.0,66,38.0,1,Yes,Married,4,Average,0
38764.0,Unemployed,20270.0,487.0,28,47.0,0,No,Single,1,Good,0
,Salaried,15724.0,412.0,38,28.0,2,Yes,Single,2,Good,0
54333.0,Salaried,20740.0,480.0,69,51.0,1,Yes,Married,1,Good,0
38524.0,Salaried,7263.0,498.0,43,19.0,1,Yes,Married,4,Good,0
67541.0,Salaried,24902.0,369.0,21,16.0,1,No,Married,5,Good,0
40124.0,Self-Employed,26946.0,784.0,51,89.0,2,Yes,Single,0,Good,1
56937.0,Unemployed,14747.0,698.0,69,14.0,2,Yes,Married,3,Good,0
44558.0,Salaried,12844.0,,65,71.0,0,Yes,Single,1,Good,0
36968.0,Unemployed,15042.0,302.0,35,95.0,0,Yes,Single,4,Average,0
40924.0,Unemployed,19496.0,777.0,57,89.0,0,Yes,Married,0,Average,0
61010.0,Self-Employed,21727.0,366.0,52,57.0,1,No,Single,2,Good,0
55415.0,Unemployed,32924.0,396.0,58,28.0,0,No,,1,Poor,0
64522.0,Self-Employed,31913.0,830.0,46,113.0,0,Yes,Married,5,Poor,1
55415.0,Self-Employed,26652.0,617.0,69,102.0,0,Yes,Married,0,Poor,1
25832.0,Salaried,20970.0,,46,76.0,2,Yes,Married,3,Good,0
81716.0,Self-Employed,12585.0,,55,15.0,2,Yes,Married,0,Good,0
55628.0,Salaried,33437.0,406.0,59,10.0,3,Yes,,3,Good,0
57720.0,Self-Employed,18019.0,387.0,38,42.0,0,No,Married,4,Average,0
44347.0,Self-Employed,22251.0,670.0,59,24.0,1,Yes,Married,4,Average,1
66698.0,Unemployed,25019.0,674.0,30,104.0,1,Yes,Single,0,Average,0
33603.0,Salaried,20493.0,351.0,66,29.0,0,No,Single,4,Average,0
59147.0,Unemployed,29209.0,340.0,58,38.0,0,Yes,Married,1,Poor,0
18806.0,Self-Employed,23643.0,390.0,34,118.0,4,Yes,Single,4,Good,0
60158.0,Salaried,27909.0,338.0,26,100.0,0,Yes,Divorced,5,Poor,0
33807.0,Self-Employed,23579.0,312.0,58,31.0,0,Yes,Single,0,Average,0
54155.0,Self-Employed,19697.0,403.0,18,50.0,1,No,Married,2,Good,0
70360.0,Unemployed,20593.0,342.0,19,65.0,1,No,Single,5,Average,0
62341.0,Salaried,19502.0,,65,82.0,0,Yes,Divorced,0,Good,0
68366.0,Salaried,9726.0,775.0,46,113.0,1,Yes,Single,1,Good,1
66813.0,Salaried,11993.0,408.0,50,106.0,0,Yes,Single,3,Poor,0
42136.0,Self-Employed,25924.0,513.0,27,118.0,1,Yes,Married,5,Good,0
58975.0,Salaried,9925.0,708.0,67,10.0,0,Yes,Single,1,Good,1
24126.0,Self-Employed,16766.0,376.0,57,33.0,1,Yes,Single,2,Poor,0
39696.0,Self-Employed,11599.0,394.0,38,70.0,1,Yes,Married,4,Good,0
70890.0,Self-Employed,16338.0,568.0,45,11.0,0,No,Married,0,Good,0
44224.0,Salaried,18758.0,660.0,28,46.0,0,No,Single,1,Good,0
21980.0,Unemployed,16750.0,829.0,51,23.0,1,Yes,Married,1,Good,0
80205.0,Self-Employed,8573.0,461.0,25,113.0,0,Yes,Single,2,Good,1
58434.0,Unemployed,18516.0,764.0,39,13.0,0,Yes,Single,3,Good,0
61467.0,Salaried,12329.0,847.0,25,23.0,0,Yes,Married,1,Average,1
35293.0,Salaried,14908.0,486.0,66,28.0,3,Yes,Single,2,Good,0
54261.0,Salaried,25924.0,351.0,32,23.0,0,Yes,Married,5,Good,0
53864.0,Salaried,27643.0,787.0,34,71.0,0,No,Single,4,Good,1
37678.0,Salaried,9512.0,830.0,40,47.0,3,Yes,Married,5,Good,0
47453.0,Unemployed,32549.0,,41,110.0,0,Yes,Married,4,Average,0
27493.0,Salaried,15919.0,391.0,62,35.0,0,Yes,Single,3,Good,0
44799.0,Salaried,15192.0,656.0,36,67.0,0,Yes,Divorced,1,Good,1
64608.0,Salaried,12867.0,443.0,22,81.0,0,Yes,Married,0,Good,0
38797.0,Salaried,20447.0,498.0,49,77.0,0,Yes,Single,3,Good,0
78609.0,Salaried,35852.0,622.0,61,97.0,1,No,Divorced,2,Good,1
28459.0,Self-Employed,7683.0,631.0,18,29.0,0,No,Single,4,Good,0
46097.0,Self-Employed,3545.0,563.0,40,64.0,1,No,Single,0,Good,0
40154.0,Unemployed,22148.0,516.0,54,98.0,0,Yes,Single,5,Good,0
47297.0,Salaried,24555.0,733.0,25,105.0,0,Yes,Single,1,Good,1
70572.0,Unemployed,20421.0,759.0,30,77.0,0,Yes,Married,2,Average,0
35233.0,Unemployed,24766.0,802.0,25,80.0,0,Yes,,2,Good,0
43231.0,Salaried,10950.0,768.0,40,105.0,1,Yes,Married,5,Good,1
59818.0,Salaried,12441.0,665.0,60,77.0,0,No,Single,4,Good,1
51397.0,Self-Employed,20992.0,538.0,18,115.0,0,Yes,Single,0,Good,0
52628.0,Salaried,34065.0,,62,20.0,0,Yes,Single,5,Good,0
35521.0,Self-Employed,24485.0,694.0,68,46.0,1,Yes,Single,4,Good,0
48926.0,Unemployed,24858.0,374.0,41,18.0,0,Yes,Divorced,0,Good,0
,Unemployed,11411.0,397.0,52,16.0,1,Yes,Married,4,Good,0
25857.0,Self-Employed,23379.0,682.0,41,60.0,0,Yes,Married,0,Good,1
39540.0,Self-Employed,10543.0,669.0,34,31.0,0,Yes,Married,2,Poor,0
22767.0,Salaried,34142.0,,22,52.0,1,Yes,Single,0,Average,0
58055.0,Self-Employed,11905.0,555.0,37,56.0,0,No,Single,0,Good,0
68382.0,Self-Employed,13628.0,608.0,38,77.0,0,Yes,Married,3,Poor,1
47249.0,Salaried,8215.0,475.0,57,114.0,3,Yes,Married,4,Good,0
34917.0,Unemployed,20687.0,527.0,48,103.0,0,Yes,Single,2,Good,0
35356.0,Self-Employed,20350.0,646.0,63,49.0,0,No,Single,2,Good,1
45544.0,Salaried,32106.0,641.0,53,43.0,0,Yes,Married,3,Poor,1
45487.0,Salaried,26211.0,538.0,28,94.0,0,Yes,Single,0,Good,0
63677.0,Self-Employed,13674.0,649.0,69,20.0,1,Yes,Married,0,Average,1
39967.0,Unemployed,26987.0,754.0,32,68.0,0,Yes,Single,0,Average,0
56526.0,Salaried,10052.0,740.0,36,54.0,3,Yes,Married,0,Good,0
45418.0,Self-Employed,14253.0,814.0,24,27.0,0,Yes,Single,4,Good,1
38829.0,Unemployed,20948.0,380.0,68,76.0,3,Yes,Married,3,Good,0
45044.0,Self-Employed,10945.0,660.0,45,42.0,1,No,Married,1,Average,1
55048.0,Salaried,28517.0,587.0,68,27.0,2,Yes,Single,3,Good,0
63724.0,Salaried,38235.0,307.0,60,81.0,0,Yes,Married,2,Good,0
46220.0,Salaried,17644.0,386.0,22,26.0,0,Yes,Married,0,Good,0
,Self-Employed,14787.0,585.0,22,83.0,0,Yes,Married,5,,0
64996.0,Salaried,18963.0,698.0,47,24.0,1,,Divorced,5,Average,1
36527.0,Self-Employed,15541.0,373.0,49,55.0,0,Yes,Married,4,Good,0
53912.0,Unemployed,22094.0,738.0,25,98.0,1,Yes,Single,4,Good,0
49628.0,Unemployed,9421.0,422.0,27,32.0,0,No,Single,3,Good,0
47621.0,Unemployed,22548.0,676.0,55,94.0,1,Yes,Single,4,Good,0
42695.0,Unemployed,35295.0,442.0,64,89.0,0,No,Married,3,Good,0
59302.0,Salaried,3983.0,457.0,49,109.0,3,No,Divorced,0,Average,0
-3731.0,Salaried,10651.0,729.0,65,25.0,0,,Married,1,Good,0
67047.0,Self-Employed,16440.0,,45,88.0,0,Yes,Single,5,Good,0
36312.0,Unemployed,24335.0,709.0,34,113.0,1,Yes,Divorced,2,Good,0
56119.0,Unemployed,27123.0,670.0,48,93.0,1,No,Married,4,Good,0
55325.0,Self-Employed,26479.0,408.0,25,27.0,1,Yes,Single,0,Good,0
69125.0,Self-Employed,6466.0,335.0,57,100.0,3,Yes,Divorced,2,Average,0
52966.0,Self-Employed,14605.0,389.0,42,18.0,0,Yes,Single,0,Good,0
,Self-Employed,12797.0,714.0,26,73.0,1,No,Married,1,Good,0
25929.0,Unemployed,19478.0,595.0,19,63.0,0,Yes,,0,Good,0
44768.0,Salaried,20146.0,345.0,32,67.0,0,Yes,Divorced,1,Good,0
20627.0,Unemployed,9046.0,787.0,67,65.0,0,Yes,Single,3,Average,0
40573.0,Self-Employed,16484.0,469.0,20,9.0,0,Yes,Single,0,Average,0
45611.0,Salaried,24644.0,445.0,66,64.0,0,No,Married,1,Average,0
39651.0,Unemployed,14973.0,719.0,53,113.0,1,No,Married,4,Average,0
50627.0,Self-Employed,18398.0,302.0,21,56.0,0,Yes,Single,0,Poor,0
46458.0,Salaried,33575.0,562.0,31,37.0,3,Yes,Single,3,Good,0
45085.0,Salaried,35920.0,620.0,58,120.0,0,No,Divorced,5,Good,1
,Self-Employed,2709.0,545.0,58,17.0,0,Yes,Married,4,Average,0
30579.0,Salaried,20911.0,776.0,42,,0,Yes,Single,0,,0
59640.0,Unemployed,43336.0,558.0,67,64.0,0,Yes,Single,0,Good,1
62064.0,Unemployed,23831.0,392.0,27,60.0,0,Yes,Married,4,Poor,0
22418.0,Unemployed,20148.0,832.0,38,111.0,1,No,Married,2,Good,0
37779.0,Salaried,30502.0,638.0,53,54.0,0,Yes,Married,2,Good,0
66079.0,Salaried,21745.0,559.0,29,117.0,0,Yes,,2,Good,0
39229.0,Self-Employed,25673.0,536.0,44,13.0,1,No,Single,3,Good,0
48328.0,Self-Employed,18318.0,440.0,57,90.0,0,Yes,Married,2,Good,0
71627.0,Salaried,21628.0,779.0,19,74.0,1,No,Single,0,Good,1
44576.0,Unemployed,23413.0,649.0,30,33.0,1,Yes,Married,0,Good,0
42429.0,Salaried,26924.0,429.0,49,32.0,0,Yes,Single,0,Good,0
47644.0,Unemployed,16546.0,836.0,48,88.0,0,,Single,1,Good,0
77801.0,Self-Employed,16329.0,310.0,33,79.0,0,Yes,,4,Good,0
56693.0,Salaried,4580.0,556.0,49,76.0,0,Yes,Single,5,Good,0
50286.0,Salaried,16903.0,668.0,49,11.0,0,Yes,Married,2,Good,1
42135.0,Salaried,27624.0,,51,74.0,3,No,Married,0,Average,1
58082.0,Unemployed,23706.0,718.0,28,118.0,0,No,Married,0,Good,0
59895.0,Self-Employed,12026.0,318.0,27,7.0,1,Yes,,4,Poor,0
33902.0,Unemployed,4769.0,409.0,32,59.0,0,Yes,Married,2,Average,0
60299.0,Self-Employed,18861.0,736.0,34,62.0,0,Yes,Single,5,Good,1
47733.0,Unemployed,27390.0,804.0,57,109.0,0,Yes,Married,3,Good,0
50372.0,Self-Employed,16169.0,333.0,35,38.0,0,Yes,Single,5,Good,0
36736.0,Unemployed,8441.0,587.0,26,60.0,4,No,Single,0,Good,0
44000.0,Salaried,15284.0,554.0,42,88.0,0,No,Single,5,Poor,0
34548.0,Unemployed,22609.0,433.0,57,12.0,0,Yes,Single,3,Average,0
33827.0,Salaried,29939.0,798.0,31,98.0,0,No,Married,2,Average,0
55656.0,Salaried,17946.0,696.0,42,100.0,0,Yes,Single,3,Average,1
44673.0,Salaried,28439.0,786.0,67,88.0,2,Yes,Single,1,Poor,1
30505.0,Unemployed,27552.0,512.0,39,80.0,2,Yes,Married,3,Poor,0
,Salaried,10587.0,649.0,69,91.0,2,Yes,Single,4,Good,1
33130.0,Unemployed,30006.0,318.0,47,95.0,0,Yes,Married,4,Good,0
,Self-Employed,22361.0,,37,109.0,0,No,Single,5,Good,0
27853.0,Unemployed,10347.0,601.0,38,55.0,1,Yes,Married,2,,0
56848.0,Unemployed,34087.0,584.0,61,58.0,0,Yes,Married,4,Good,0
46242.0,Unemployed,18995.0,526.0,49,79.0,1,Yes,Single,5,Good,0
40564.0,Self-Employed,4452.0,806.0,68,28.0,0,No,,0,Average,1
52951.0,Self-Employed,14350.0,800.0,63,104.0,0,Yes,Married,2,Good,1
50934.0,Self-Employed,12380.0,511.0,66,94.0,2,No,,4,Average,0
37813.0,Salaried,14546.0,,38,78.0,0,No,Married,2,Good,0
37134.0,Unemployed,16439.0,786.0,52,40.0,3,Yes,Married,0,Good,0
26391.0,Unemployed,17941.0,620.0,49,45.0,0,Yes,,3,Average,1
54583.0,Salaried,17640.0,522.0,47,56.0,0,Yes,Single,2,Good,0
,Salaried,19220.0,490.0,56,82.0,0,No,Single,3,Average,0
50060.0,Unemployed,24699.0,799.0,66,95.0,0,Yes,Married,0,Poor,0
58887.0,Salaried,14029.0,794.0,29,83.0,0,Yes,Divorced,0,Good,1
53121.0,Salaried,29448.0,536.0,58,112.0,0,Yes,Married,3,Good,0
39153.0,Self-Employed,10199.0,321.0,64,116.0,0,Yes,Divorced,5,Good,0
63632.0,Salaried,24921.0,626.0,35,,2,No,Single,3,Good,1
43880.0,Salaried,33146.0,844.0,38,48.0,0,No,Married,5,Poor,1
29988.0,Unemployed,18581.0,426.0,30,74.0,0,Yes,Divorced,5,Average,0
45744.0,Salaried,21548.0,664.0,38,54.0,0,Yes,Married,1,Good,1
58802.0,Salaried,12256.0,343.0,25,78.0,1,Yes,Single,0,Average,0
39884.0,Salaried,15906.0,,63,99.0,0,No,Single,3,Poor,0
63173.0,Self-Employed,32541.0,,57,48.0,0,Yes,Single,3,Good,0
38445.0,Unemployed,25988.0,429.0,63,64.0,0,No,Married,4,Good,0
40487.0,Self-Employed,23348.0,828.0,24,11.0,0,Yes,Divorced,3,Average,1
34309.0,Salaried,4496.0,620.0,40,90.0,0,Yes,Single,5,Average,0
60256.0,Unemployed,14268.0,485.0,61,62.0,0,No,Single,5,Good,0
49201.0,Unemployed,33912.0,647.0,49,58.0,4,Yes,Single,3,Good,0
35304.0,Salaried,23287.0,780.0,28,67.0,0,Yes,Married,3,Good,0
44057.0,Self-Employed,24285.0,660.0,39,30.0,0,Yes,Married,0,Average,1
3933.0,Salaried,21364.0,586.0,39,74.0,0,Yes,Single,4,Average,0
61670.0,Self-Employed,15096.0,481.0,60,91.0,0,No,Married,4,Good,0
47439.0,Salaried,22660.0,750.0,42,46.0,0,No,Single,5,Average,1
13906.0,Unemployed,7758.0,396.0,39,21.0,0,No,Married,0,Good,0
28150.0,Unemployed,7156.0,613.0,45,50.0,0,Yes,Married,0,Average,0
43676.0,Self-Employed,14118.0,845.0,46,28.0,1,Yes,Single,4,Average,1
30287.0,Salaried,21537.0,320.0,30,49.0,0,No,Married,2,Good,0
61900.0,Self-Employed,7443.0,796.0,35,78.0,2,Yes,Married,3,Good,1
,Unemployed,21016.0,702.0,19,19.0,0,No,Married,2,,0
55393.0,Unemployed,12044.0,423.0,46,91.0,0,Yes,Married,3,Average,0
10935.0,Self-Employed,13121.0,418.0,38,31.0,3,Yes,Married,3,Average,0
42118.0,Self-Employed,30397.0,776.0,32,108.0,1,Yes,Single,1,Good,1
